instrument_id,trade_date,open_price,close_price,high_price,low_price,settle_price,volume,amount,pre_close_price,return_rate,data_source
RB2002.SHF,2020-07-27,5531.55,5577.89,5627.55,5531.55,5594.45,354.2,1197.46,5715.05,-0.02,WIND
RB2007.SHF,2020-07-27,3586.01,3595.67,3625.73,3565.62,3605.33,188.91,634.58,3749.79,-0.04,WIND
RB2009.SHF,2020-07-27,3264.52,3273.31,3306.53,3254.74,3289.92,148.52,500.14,3375.59,-0.03,WIND
000905.SH,2020-07-28,5170.48,5137.94,5190.62,5130.58,0.0,78046709.68,76170629.07,5035.72,0.02,WIND
600030.SH,2020-07-28,10.99,10.84,11.06,10.84,0.0,407662.45,872304.66,10.94,-0.01,WIND
AU9999.SGE,2020-07-28,247.19,240.95,248.29,239.79,241.24,9537.15,3261804281.1,152.5,0.01,WIND
RB2001.SHF,2020-07-28,3874.49,3874.49,3925.01,3844.18,3887.96,1359102.85,4706720.62,3787.75,0.02,WIND
RB2003.SHF,2020-07-28,7172.88,7155.85,7219.72,7155.85,7192.05,123.49,417.16,7195.43,-0.01,WIND
RB2004.SHF,2020-07-28,5095.65,5104.63,5119.61,5088.16,5100.14,29.96,102.01,4866.19,0.05,WIND
RB2002.SHF,2020-07-28,5480.66,5526.58,5575.78,5480.66,5542.98,350.95,1186.44,5577.89,-0.01,WIND
RB2005.SHF,2020-07-28,2656.83,2657.62,2684.44,2641.05,2665.5,113366.41,383146.71,2556.88,0.04,WIND
RB2007.SHF,2020-07-28,3720.13,3730.15,3761.33,3698.97,3740.17,195.97,658.32,3595.67,0.04,WIND
RB2009.SHF,2020-07-28,3121.53,3129.94,3161.71,3112.19,3145.82,142.01,478.24,3273.31,-0.04,WIND
000905.SH,2020-07-29,4942.46,4911.36,4961.71,4904.32,0.0,74604849.78,72811504.32,5137.94,-0.04,WIND
600030.SH,2020-07-29,10.96,10.81,11.03,10.81,0.0,406398.7,869600.51,10.84,-0.0,WIND
AU9999.SGE,2020-07-29,238.78,232.76,239.85,231.64,233.03,9212.88,3150902935.54,-96.98,-0.03,WIND
RB2001.SHF,2020-07-29,4065.89,4065.89,4118.91,4034.08,4080.03,1426242.53,4939232.62,3874.49,0.05,WIND
RB2002.SHF,2020-07-29,5485.59,5531.55,5580.79,5485.59,5547.96,351.26,1187.51,5526.58,0.0,WIND
RB2003.SHF,2020-07-29,6937.61,6921.14,6982.92,6921.14,6956.15,119.44,403.48,7155.85,-0.03,WIND
RB2004.SHF,2020-07-29,5273.48,5282.79,5298.29,5265.73,5278.13,31.0,105.57,5104.63,0.03,WIND
RB2005.SHF,2020-07-29,2612.72,2613.5,2639.88,2597.21,2621.26,111484.53,376786.47,2657.62,-0.02,WIND
RB2007.SHF,2020-07-29,3586.95,3596.61,3626.67,3566.55,3606.27,188.96,634.75,3730.15,-0.04,WIND
RB2009.SHF,2020-07-29,3270.74,3279.55,3312.84,3260.95,3296.19,148.8,501.09,3129.94,0.05,WIND
000905.SH,2020-07-30,4814.45,4784.15,4833.21,4777.3,0.0,72672584.17,70925686.36,4911.36,-0.03,WIND
600030.SH,2020-07-30,11.44,11.28,11.51,11.28,0.0,424361.52,908036.85,10.81,0.04,WIND
AU9999.SGE,2020-07-30,249.41,243.12,250.52,241.94,243.4,9622.86,3291118116.17,44.61,0.04,WIND
RB2005.SHF,2020-07-30,2590.78,2591.55,2617.7,2575.39,2599.24,110548.06,373621.47,2613.5,-0.01,WIND
RB2007.SHF,2020-07-30,3707.11,3717.1,3748.17,3686.03,3727.08,195.29,656.01,3596.61,0.03,WIND
RB2003.SHF,2020-07-30,7283.11,7265.81,7330.67,7265.81,7302.56,125.38,423.57,6921.14,0.05,WIND
RB2004.SHF,2020-07-30,5522.39,5532.13,5548.37,5514.28,5527.26,32.47,110.56,5282.79,0.05,WIND
RB2001.SHF,2020-07-30,4255.36,4255.36,4310.85,4222.07,4270.16,1492705.43,5169400.86,4065.89,0.05,WIND
RB2002.SHF,2020-07-30,5232.71,5276.55,5323.52,5232.71,5292.2,335.07,1132.77,5531.55,-0.05,WIND
RB2009.SHF,2020-07-30,3334.19,3343.17,3377.1,3324.21,3360.14,151.69,510.82,3279.55,0.02,WIND
000905.SH,2020-07-31,4638.72,4609.53,4656.79,4602.93,0.0,70020034.85,68336898.81,4784.15,-0.04,WIND
600030.SH,2020-07-31,11.96,11.79,12.03,11.79,0.0,443457.79,948898.51,11.28,0.04,WIND
AU9999.SGE,2020-07-31,250.78,244.46,251.9,243.28,244.74,9675.78,3309219265.81,157.71,0.01,WIND
RB2007.SHF,2020-07-31,3873.56,3884.0,3916.46,3851.53,3894.43,204.05,685.47,3717.1,0.04,WIND
RB2003.SHF,2020-07-31,7615.94,7597.86,7665.68,7597.86,7636.29,131.11,442.93,7265.81,0.05,WIND
RB2004.SHF,2020-07-31,5517.42,5527.15,5543.37,5509.31,5522.29,32.44,110.46,5532.13,-0.0,WIND
RB2001.SHF,2020-07-31,4328.13,4328.13,4384.56,4294.26,4343.18,1518230.69,5257797.61,4255.36,0.02,WIND
RB2002.SHF,2020-07-31,5466.08,5511.88,5560.95,5466.08,5528.24,350.01,1183.29,5276.55,0.04,WIND
RB2005.SHF,2020-07-31,2461.24,2461.97,2486.82,2446.62,2469.28,105020.66,354940.39,2591.55,-0.05,WIND
RB2009.SHF,2020-07-31,3332.86,3341.84,3375.75,3322.88,3358.8,151.63,510.61,3343.17,-0.0,WIND
000905.SH,2020-08-03,4515.33,4486.92,4532.92,4480.49,0.0,68157501.92,66519137.3,4609.53,-0.03,WIND
600030.SH,2020-08-03,12.12,11.95,12.2,11.95,0.0,449533.16,961898.42,11.79,0.01,WIND
AU9999.SGE,2020-08-03,238.92,232.89,239.98,231.77,233.17,9218.12,3152693194.54,-62.44,-0.05,WIND
RB2003.SHF,2020-08-03,7961.71,7942.8,8013.7,7942.8,7982.98,137.07,463.04,7597.86,0.05,WIND
RB2004.SHF,2020-08-03,5604.6,5614.48,5630.96,5596.36,5609.54,32.95,112.2,5527.15,0.02,WIND
RB2001.SHF,2020-08-03,4146.35,4146.35,4200.41,4113.91,4160.76,1454465.0,5036970.11,4328.13,-0.04,WIND
RB2002.SHF,2020-08-03,5599.46,5646.37,5696.64,5599.46,5663.12,358.55,1212.16,5511.88,0.02,WIND
RB2007.SHF,2020-08-03,3719.01,3729.03,3760.19,3697.86,3739.04,195.91,658.12,3884.0,-0.04,WIND
RB2005.SHF,2020-08-03,2422.6,2423.32,2447.77,2408.21,2430.51,103371.83,349367.83,2461.97,-0.02,WIND
RB2009.SHF,2020-08-03,3224.21,3232.89,3265.7,3214.56,3249.3,146.69,493.97,3341.84,-0.03,WIND
000905.SH,2020-08-04,4585.32,4556.47,4603.18,4549.94,0.0,69213943.2,67550183.93,4486.92,0.02,WIND
600030.SH,2020-08-04,12.43,12.26,12.51,12.26,0.0,460951.3,986330.64,11.95,0.03,WIND
AU9999.SGE,2020-08-04,245.56,239.37,246.65,238.21,239.65,9474.38,3240338065.35,63.32,0.03,WIND
RB2003.SHF,2020-08-04,8318.39,8298.64,8372.71,8298.64,8340.61,143.21,483.78,7942.8,0.04,WIND
RB2004.SHF,2020-08-04,5415.72,5425.27,5441.19,5407.76,5420.5,31.84,108.42,5614.48,-0.03,WIND
RB2005.SHF,2020-08-04,2381.66,2382.36,2406.41,2367.51,2389.43,101624.85,343463.51,2423.32,-0.02,WIND
RB2001.SHF,2020-08-04,4346.61,4346.61,4403.29,4312.61,4361.73,1524715.66,5280255.77,4146.35,0.05,WIND
RB2002.SHF,2020-08-04,5750.64,5798.82,5850.44,5750.64,5816.03,368.23,1244.89,5646.37,0.03,WIND
RB2007.SHF,2020-08-04,3696.32,3706.28,3737.26,3675.3,3716.23,194.72,654.1,3729.03,-0.01,WIND
RB2009.SHF,2020-08-04,3354.14,3363.18,3397.31,3344.1,3380.25,152.6,513.87,3232.89,0.04,WIND
000905.SH,2020-08-05,4406.49,4378.76,4423.66,4372.49,0.0,66514599.42,64915726.76,4556.47,-0.04,WIND
600030.SH,2020-08-05,13.03,12.84,13.11,12.84,0.0,483076.96,1033674.51,12.26,0.05,WIND
AU9999.SGE,2020-08-05,256.71,250.23,257.85,249.03,250.53,9904.52,3387449413.52,45.17,0.05,WIND
RB2007.SHF,2020-08-05,3591.34,3601.02,3631.12,3570.92,3610.69,189.19,635.53,3706.28,-0.03,WIND
RB2001.SHF,2020-08-05,4357.05,4357.05,4413.86,4322.96,4372.2,1528374.98,5292928.38,4346.61,0.0,WIND
RB2003.SHF,2020-08-05,8618.69,8598.22,8674.97,8598.22,8641.71,148.38,501.25,8298.64,0.04,WIND
RB2004.SHF,2020-08-05,5310.12,5319.48,5335.09,5302.31,5314.8,31.22,106.31,5425.27,-0.02,WIND
RB2005.SHF,2020-08-05,2498.59,2499.34,2524.56,2483.76,2506.76,106614.63,360327.57,2382.36,0.05,WIND
RB2002.SHF,2020-08-05,5912.24,5961.77,6014.84,5912.24,5979.46,378.58,1279.87,5798.82,0.03,WIND
RB2009.SHF,2020-08-05,3231.72,3240.42,3273.31,3222.04,3256.87,147.03,495.12,3363.18,-0.04,WIND
000905.SH,2020-08-06,4502.12,4473.78,4519.65,4467.37,0.0,67957966.22,66324398.03,4378.76,0.02,WIND
600030.SH,2020-08-06,12.83,12.65,12.9,12.65,0.0,475589.27,1017652.56,12.84,-0.02,WIND
AU9999.SGE,2020-08-06,252.53,246.16,253.65,244.97,246.44,9743.08,3332233988.08,-390.72,-0.02,WIND
RB2002.SHF,2020-08-06,5660.37,5707.8,5758.61,5660.37,5724.73,362.45,1225.35,5961.77,-0.04,WIND
RB2001.SHF,2020-08-06,4404.1,4404.1,4461.53,4369.65,4419.42,1544881.43,5350092.01,4357.05,0.01,WIND
RB2003.SHF,2020-08-06,8698.84,8678.18,8755.64,8678.18,8722.08,149.76,505.91,8598.22,0.01,WIND
RB2004.SHF,2020-08-06,5329.76,5339.16,5354.83,5321.93,5334.46,31.33,106.7,5319.48,0.0,WIND
RB2007.SHF,2020-08-06,3510.9,3520.36,3549.78,3490.93,3529.81,184.95,621.29,3601.02,-0.02,WIND
RB2005.SHF,2020-08-06,2609.28,2610.06,2636.4,2593.79,2617.8,111337.65,376290.08,2499.34,0.04,WIND
RB2009.SHF,2020-08-06,3388.13,3397.26,3431.74,3377.99,3414.5,154.14,519.08,3240.42,0.05,WIND
000905.SH,2020-08-07,4353.55,4326.15,4370.5,4319.95,0.0,65715353.34,64135692.89,4473.78,-0.03,WIND
600030.SH,2020-08-07,12.62,12.45,12.7,12.45,0.0,468074.96,1001573.65,12.65,-0.02,WIND
AU9999.SGE,2020-08-07,244.14,237.98,245.23,236.83,238.26,9419.61,3221603819.67,-102.58,-0.03,WIND
RB2007.SHF,2020-08-07,3427.69,3436.92,3465.65,3408.2,3446.16,180.57,606.57,3520.36,-0.02,WIND
RB2005.SHF,2020-08-07,2480.12,2480.86,2505.9,2465.4,2488.22,105826.44,357663.72,2610.06,-0.05,WIND
RB2002.SHF,2020-08-07,5510.94,5557.11,5606.58,5510.94,5573.6,352.88,1193.0,5707.8,-0.03,WIND
RB2001.SHF,2020-08-07,4568.37,4568.37,4627.95,4532.63,4584.26,1602505.51,5549650.44,4404.1,0.04,WIND
RB2003.SHF,2020-08-07,8385.68,8365.77,8440.44,8365.77,8408.08,144.36,487.7,8678.18,-0.04,WIND
RB2004.SHF,2020-08-07,5154.95,5164.04,5179.19,5147.37,5159.49,30.31,103.2,5339.16,-0.03,WIND
RB2009.SHF,2020-08-07,3467.41,3476.75,3512.04,3457.04,3494.4,157.75,531.23,3397.26,0.02,WIND
000905.SH,2020-08-10,4327.42,4300.19,4344.28,4294.03,0.0,65321061.22,63750878.74,4326.15,-0.01,WIND
600030.SH,2020-08-10,12.08,11.91,12.15,11.91,0.0,447900.93,958405.82,12.45,-0.04,WIND
AU9999.SGE,2020-08-10,242.97,236.84,244.05,235.7,237.12,9374.39,3206140121.34,455.46,-0.0,WIND
RB2002.SHF,2020-08-10,5527.47,5573.78,5623.4,5527.47,5590.32,353.94,1196.58,5557.11,0.0,WIND
RB2007.SHF,2020-08-10,3483.22,3492.6,3521.8,3463.41,3501.99,183.49,616.39,3436.92,0.02,WIND
RB2005.SHF,2020-08-10,2372.49,2373.19,2397.14,2358.4,2380.23,101233.57,342141.12,2480.86,-0.04,WIND
RB2001.SHF,2020-08-10,4717.76,4717.76,4779.28,4680.85,4734.17,1654907.44,5731124.01,4568.37,0.03,WIND
RB2003.SHF,2020-08-10,8454.44,8434.37,8509.65,8434.37,8477.03,145.55,491.7,8365.77,0.01,WIND
RB2004.SHF,2020-08-10,5144.64,5153.71,5168.83,5137.08,5149.17,30.25,102.99,5164.04,-0.0,WIND
RB2009.SHF,2020-08-10,3563.46,3573.06,3609.32,3552.8,3591.19,162.12,545.94,3476.75,0.03,WIND
000905.SH,2020-08-11,4162.98,4136.78,4179.2,4130.86,0.0,62838860.89,61328345.34,4300.19,-0.04,WIND
600030.SH,2020-08-11,11.67,11.51,11.74,11.51,0.0,432896.25,926299.23,11.91,-0.03,WIND
AU9999.SGE,2020-08-11,253.54,247.14,254.67,245.95,247.43,9782.18,3345607216.61,46.2,0.04,WIND
RB2001.SHF,2020-08-11,4939.5,4939.5,5003.9,4900.85,4956.67,1732688.09,6000486.84,4717.76,0.05,WIND
RB2002.SHF,2020-08-11,5384.31,5429.42,5477.76,5384.31,5445.53,344.78,1165.59,5573.78,-0.03,WIND
RB2007.SHF,2020-08-11,3561.24,3570.84,3600.68,3540.99,3580.43,187.6,630.2,3492.6,0.02,WIND
RB2003.SHF,2020-08-11,8291.27,8271.58,8345.42,8271.58,8313.42,142.74,482.21,8434.37,-0.02,WIND
RB2004.SHF,2020-08-11,5378.72,5388.21,5404.02,5370.81,5383.46,31.62,107.68,5153.71,0.05,WIND
RB2005.SHF,2020-08-11,2271.89,2272.57,2295.5,2258.4,2279.31,96941.27,327634.33,2373.19,-0.04,WIND
RB2009.SHF,2020-08-11,3535.31,3544.83,3580.81,3524.73,3562.82,160.84,541.63,3573.06,-0.01,WIND
000905.SH,2020-08-12,4010.2,3984.96,4025.82,3979.26,0.0,60532674.7,59077595.07,4136.78,-0.04,WIND
600030.SH,2020-08-12,11.8,11.63,11.87,11.63,0.0,437398.37,935932.74,11.51,0.01,WIND
AU9999.SGE,2020-08-12,261.8,255.2,262.97,253.97,255.5,10101.08,3454674011.88,59.91,0.03,WIND
RB2005.SHF,2020-08-12,2257.81,2258.48,2281.27,2244.4,2265.18,96340.23,325603.0,2272.57,-0.01,WIND
RB2002.SHF,2020-08-12,5318.62,5363.18,5410.93,5318.62,5379.1,340.57,1151.37,5429.42,-0.01,WIND
RB2007.SHF,2020-08-12,3541.3,3550.84,3580.52,3521.16,3560.38,186.55,626.67,3570.84,-0.01,WIND
RB2003.SHF,2020-08-12,8279.67,8260.0,8333.73,8260.0,8301.78,142.54,481.53,8271.58,-0.0,WIND
RB2004.SHF,2020-08-12,5570.74,5580.56,5596.94,5562.55,5575.65,32.75,111.52,5388.21,0.04,WIND
RB2001.SHF,2020-08-12,5025.94,5025.94,5091.47,4986.62,5043.41,1763010.13,6105495.36,4939.5,0.02,WIND
RB2009.SHF,2020-08-12,3708.54,3718.53,3756.27,3697.44,3737.4,168.72,568.17,3544.83,0.05,WIND
000905.SH,2020-08-13,3919.97,3895.3,3935.24,3889.72,0.0,59170689.52,57748349.18,3984.96,-0.02,WIND
600030.SH,2020-08-13,11.31,11.15,11.38,11.15,0.0,419421.3,897465.9,11.63,-0.04,WIND
AU9999.SGE,2020-08-13,262.51,255.89,263.68,254.65,256.19,10128.35,3464001631.71,201.49,0.0,WIND
RB2001.SHF,2020-08-13,5155.61,5155.61,5222.83,5115.27,5173.53,1808495.79,6263017.14,5025.94,0.03,WIND
RB2007.SHF,2020-08-13,3450.64,3459.94,3488.86,3431.02,3469.23,181.78,610.63,3550.84,-0.03,WIND
RB2003.SHF,2020-08-13,8217.57,8198.05,8271.23,8198.05,8239.52,141.47,477.92,8260.0,-0.01,WIND
RB2004.SHF,2020-08-13,5466.01,5475.65,5491.72,5457.98,5470.83,32.14,109.43,5580.56,-0.02,WIND
RB2005.SHF,2020-08-13,2233.65,2234.31,2256.86,2220.38,2240.94,95309.39,322119.05,2258.48,-0.01,WIND
RB2002.SHF,2020-08-13,5112.79,5155.63,5201.52,5112.79,5170.93,327.39,1106.81,5363.18,-0.04,WIND
RB2009.SHF,2020-08-13,3817.2,3827.48,3866.33,3805.77,3846.91,173.66,584.82,3718.53,0.03,WIND
000905.SH,2020-08-14,3900.37,3875.83,3915.56,3870.27,0.0,58874836.07,57459607.43,3895.3,-0.0,WIND
600030.SH,2020-08-14,11.22,11.06,11.28,11.06,0.0,415940.1,890016.94,11.15,-0.01,WIND
AU9999.SGE,2020-08-14,253.61,247.22,254.74,246.02,247.5,9785.0,3346571976.39,-103.44,-0.03,WIND
RB2001.SHF,2020-08-14,4928.76,4928.76,4993.03,4890.2,4945.9,1728921.98,5987444.39,5155.61,-0.04,WIND
RB2007.SHF,2020-08-14,3409.93,3419.11,3447.69,3390.53,3428.3,179.63,603.42,3459.94,-0.01,WIND
RB2003.SHF,2020-08-14,8110.74,8091.48,8163.7,8091.48,8132.41,139.63,471.71,8198.05,-0.01,WIND
RB2004.SHF,2020-08-14,5575.33,5585.16,5601.55,5567.13,5580.24,32.78,111.62,5475.65,0.02,WIND
RB2005.SHF,2020-08-14,2323.44,2324.13,2347.59,2309.64,2331.03,99140.83,335068.23,2234.31,0.04,WIND
RB2002.SHF,2020-08-14,4923.62,4964.87,5009.07,4923.62,4979.6,315.28,1065.86,5155.63,-0.04,WIND
RB2009.SHF,2020-08-14,3680.16,3690.08,3727.53,3669.15,3708.8,167.43,563.82,3827.48,-0.04,WIND
000905.SH,2020-08-17,4091.88,4066.13,4107.82,4060.3,0.0,61765590.52,60280874.16,3875.83,0.05,WIND
600030.SH,2020-08-17,11.58,11.42,11.65,11.42,0.0,429499.75,919031.49,11.06,0.03,WIND
AU9999.SGE,2020-08-17,266.09,259.38,267.27,258.13,259.68,10266.42,3511223317.63,43.81,0.05,WIND
RB2001.SHF,2020-08-17,5067.75,5067.75,5133.83,5028.1,5085.37,1777677.57,6156290.32,4928.76,0.03,WIND
RB2002.SHF,2020-08-17,4946.76,4988.2,5032.61,4946.76,5003.01,316.76,1070.87,4964.87,0.0,WIND
RB2007.SHF,2020-08-17,3417.09,3426.29,3454.93,3397.65,3435.5,180.01,604.69,3419.11,0.0,WIND
RB2003.SHF,2020-08-17,7787.93,7769.44,7838.79,7769.44,7808.74,134.07,452.93,8091.48,-0.04,WIND
RB2004.SHF,2020-08-17,5782.17,5792.37,5809.37,5773.68,5787.27,33.99,115.76,5585.16,0.04,WIND
RB2005.SHF,2020-08-17,2302.07,2302.75,2325.99,2288.39,2309.58,98228.74,331985.61,2324.13,-0.01,WIND
RB2009.SHF,2020-08-17,3725.43,3735.46,3773.38,3714.28,3754.42,169.49,570.76,3690.08,0.01,WIND
000905.SH,2020-08-18,3906.52,3881.93,3921.73,3876.37,0.0,58967609.27,57550150.56,4066.13,-0.05,WIND
600030.SH,2020-08-18,11.96,11.8,12.04,11.8,0.0,443673.24,949359.53,11.42,0.03,WIND
AU9999.SGE,2020-08-18,254.36,247.94,255.49,246.74,248.23,9813.67,3356378369.32,-72.71,-0.04,WIND
RB2007.SHF,2020-08-18,3575.3,3584.93,3614.89,3554.97,3594.56,188.34,632.69,3426.29,0.05,WIND
RB2003.SHF,2020-08-18,7854.13,7835.48,7905.42,7835.48,7875.11,135.21,456.78,7769.44,0.01,WIND
RB2004.SHF,2020-08-18,5794.32,5804.54,5821.57,5785.8,5799.42,34.07,116.0,5792.37,0.0,WIND
RB2002.SHF,2020-08-18,5002.66,5044.57,5089.48,5002.66,5059.54,320.34,1082.97,4988.2,0.01,WIND
RB2005.SHF,2020-08-18,2190.42,2191.07,2213.18,2177.41,2197.57,93464.64,315884.3,2302.75,-0.05,WIND
RB2001.SHF,2020-08-18,5139.21,5139.21,5206.22,5099.0,5157.08,1802742.83,6243094.01,5067.75,0.01,WIND
RB2009.SHF,2020-08-18,3613.29,3623.03,3659.8,3602.48,3641.41,164.39,553.58,3735.46,-0.03,WIND
000905.SH,2020-08-19,4061.61,4036.05,4077.43,4030.26,0.0,61308623.36,59834891.54,3881.93,0.04,WIND
600030.SH,2020-08-19,11.44,11.28,11.51,11.28,0.0,424284.72,907872.52,11.8,-0.04,WIND
AU9999.SGE,2020-08-19,262.27,255.65,263.43,254.42,255.95,10118.88,3460761736.61,62.2,0.03,WIND
RB2007.SHF,2020-08-19,3455.17,3464.48,3493.43,3435.52,3473.78,182.01,611.43,3584.93,-0.03,WIND
RB2003.SHF,2020-08-19,7597.3,7579.26,7646.91,7579.26,7617.6,130.79,441.85,7835.48,-0.03,WIND
RB2004.SHF,2020-08-19,5600.21,5610.08,5626.55,5591.98,5605.14,32.92,112.11,5804.54,-0.03,WIND
RB2002.SHF,2020-08-19,4912.61,4953.77,4997.87,4912.61,4968.47,314.57,1063.47,5044.57,-0.02,WIND
RB2005.SHF,2020-08-19,2154.05,2154.69,2176.44,2141.26,2161.09,91913.13,310640.63,2191.07,-0.02,WIND
RB2001.SHF,2020-08-19,5262.55,5262.55,5331.17,5221.37,5280.85,1846008.66,6392928.27,5139.21,0.02,WIND
RB2009.SHF,2020-08-19,3767.22,3777.37,3815.71,3755.94,3796.54,171.39,577.16,3623.03,0.04,WIND
000905.SH,2020-08-20,4151.77,4125.65,4167.95,4119.74,0.0,62669674.79,61163226.13,4036.05,0.02,WIND
600030.SH,2020-08-20,11.44,11.28,11.51,11.28,0.0,424115.0,907509.37,11.28,-0.0,WIND
AU9999.SGE,2020-08-20,272.05,265.19,273.26,263.91,265.5,10496.31,3589848149.39,56.06,0.04,WIND
RB2002.SHF,2020-08-20,5095.36,5138.05,5183.79,5095.36,5153.3,326.27,1103.03,4953.77,0.04,WIND
RB2005.SHF,2020-08-20,2221.05,2221.7,2244.13,2207.86,2228.3,94771.63,320301.55,2154.69,0.03,WIND
RB2001.SHF,2020-08-20,5150.98,5150.98,5218.15,5110.68,5168.89,1806873.27,6257398.19,5262.55,-0.02,WIND
RB2007.SHF,2020-08-20,3419.92,3429.14,3457.8,3400.48,3438.35,180.16,605.19,3464.48,-0.01,WIND
RB2003.SHF,2020-08-20,7771.28,7752.82,7822.03,7752.82,7792.04,133.79,451.97,7579.26,0.02,WIND
RB2004.SHF,2020-08-20,5643.33,5653.28,5669.87,5635.03,5648.3,33.18,112.98,5610.08,0.01,WIND
RB2009.SHF,2020-08-20,3694.89,3704.84,3742.44,3683.83,3723.64,168.1,566.08,3777.37,-0.02,WIND
000905.SH,2020-08-21,4114.41,4088.51,4130.43,4082.66,0.0,62105647.72,60612757.09,4125.65,-0.01,WIND
600030.SH,2020-08-21,11.63,11.47,11.7,11.47,0.0,431324.96,922937.03,11.28,0.02,WIND
AU9999.SGE,2020-08-21,269.22,262.43,270.42,261.16,262.74,10387.15,3552513728.63,-6560.71,-0.01,WIND
RB2001.SHF,2020-08-21,5130.89,5130.89,5197.8,5090.75,5148.73,1799826.47,6232994.34,5150.98,-0.0,WIND
RB2002.SHF,2020-08-21,4941.99,4983.39,5027.76,4941.99,4998.18,316.45,1069.83,5138.05,-0.03,WIND
RB2005.SHF,2020-08-21,2205.05,2205.71,2227.97,2191.96,2212.26,94089.27,317995.38,2221.7,-0.01,WIND
RB2007.SHF,2020-08-21,3492.77,3502.18,3531.45,3472.91,3511.59,184.0,618.08,3429.14,0.02,WIND
RB2003.SHF,2020-08-21,7497.73,7479.92,7546.69,7479.92,7517.76,129.08,436.06,7752.82,-0.04,WIND
RB2004.SHF,2020-08-21,5808.68,5818.92,5836.0,5800.14,5813.8,34.15,116.29,5653.28,0.03,WIND
RB2009.SHF,2020-08-21,3793.54,3803.76,3842.37,3782.19,3823.06,172.59,581.19,3704.84,0.03,WIND
000905.SH,2020-08-24,4193.82,4167.42,4210.15,4161.45,0.0,63304286.72,61782583.31,4088.51,0.02,WIND
600030.SH,2020-08-24,11.92,11.76,12.0,11.76,0.0,442194.35,946195.04,11.47,0.03,WIND
AU9999.SGE,2020-08-24,282.11,275.0,283.37,273.67,275.32,10884.69,3722679136.23,47.5,0.05,WIND
RB2003.SHF,2020-08-24,7248.8,7231.59,7296.14,7231.59,7268.17,124.79,421.58,7479.92,-0.03,WIND
RB2004.SHF,2020-08-24,5833.66,5843.94,5861.09,5825.08,5838.8,34.3,116.79,5818.92,0.0,WIND
RB2005.SHF,2020-08-24,2165.14,2165.79,2187.64,2152.28,2172.21,92386.26,312239.66,2205.71,-0.02,WIND
RB2001.SHF,2020-08-24,4883.07,4883.07,4946.74,4844.87,4900.05,1712894.85,5931940.71,5130.89,-0.05,WIND
RB2002.SHF,2020-08-24,5136.7,5179.74,5225.85,5136.7,5195.11,328.92,1111.98,4983.39,0.04,WIND
RB2007.SHF,2020-08-24,3645.75,3655.57,3686.13,3625.02,3665.39,192.05,645.15,3502.18,0.04,WIND
RB2009.SHF,2020-08-24,3763.19,3773.33,3811.63,3751.93,3792.48,171.21,576.54,3803.76,-0.01,WIND
000905.SH,2020-08-25,4302.85,4275.78,4319.62,4269.65,0.0,64950198.18,63388930.47,4167.42,0.03,WIND
600030.SH,2020-08-25,11.38,11.22,11.45,11.22,0.0,422118.73,903237.79,11.76,-0.05,WIND
AU9999.SGE,2020-08-25,276.53,269.55,277.76,268.25,269.87,10669.18,3648970089.34,-275.05,-0.02,WIND
RB2007.SHF,2020-08-25,3560.81,3570.4,3600.24,3540.56,3579.99,187.58,630.12,3655.57,-0.02,WIND
RB2001.SHF,2020-08-25,5001.73,5001.73,5066.95,4962.6,5019.12,1754518.19,6076086.87,4883.07,0.02,WIND
RB2003.SHF,2020-08-25,7090.78,7073.94,7137.08,7073.94,7109.72,122.07,412.39,7231.59,-0.02,WIND
RB2004.SHF,2020-08-25,5865.74,5876.09,5893.33,5857.12,5870.91,34.49,117.43,5843.94,0.01,WIND
RB2005.SHF,2020-08-25,2225.98,2226.64,2249.11,2212.76,2233.25,94982.31,321013.6,2165.79,0.03,WIND
RB2002.SHF,2020-08-25,5077.63,5120.17,5165.75,5077.63,5135.37,325.14,1099.2,5179.74,-0.01,WIND
RB2009.SHF,2020-08-25,3782.39,3792.58,3831.07,3771.06,3811.82,172.08,579.48,3773.33,0.01,WIND
000905.SH,2019-10-31,4347.54,4320.18,4364.47,4313.99,0.0,65624704.47,64047223.03,4210.7,0.03,WIND
600030.SH,2019-10-31,23.55,23.22,23.69,23.22,0.0,873299.3,1868661.29,22.31,0.04,WIND
AU9999.SGE,2019-10-31,294.36,286.94,295.67,285.55,287.27,11357.18,3884275097.26,49.39,0.05,WIND
RB2001.SHF,2019-10-31,2491.67,2491.67,2524.16,2472.18,2500.33,874033.78,3026873.81,2432.56,0.02,WIND
RB2002.SHF,2019-10-31,4360.35,4396.88,4436.03,4360.35,4409.93,279.21,943.92,4263.02,0.03,WIND
RB2003.SHF,2019-10-31,3778.14,3769.17,3802.81,3769.17,3788.24,65.04,219.73,3738.89,0.01,WIND
RB2004.SHF,2019-10-31,3041.78,3047.14,3056.09,3037.31,3044.46,17.88,60.89,3128.16,-0.03,WIND
RB2005.SHF,2019-10-31,3129.44,3130.37,3161.96,3110.86,3139.66,133532.78,451303.39,2991.28,0.05,WIND
RB2007.SHF,2019-10-31,3885.47,3895.94,3928.5,3863.37,3906.4,204.68,687.57,3739.98,0.04,WIND
RB2009.SHF,2019-10-31,2604.27,2611.28,2637.78,2596.47,2624.53,118.48,398.99,2739.49,-0.05,WIND
